Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_13_Pro
2,Apple iPhone 13 Pro 5G 256GB GSM/CDMA Fully Unlocked - Silver - Good,$393.89,2025-09-26,https://www.ebay.com/itm/256346746699,https://i.ebayimg.com/images/g/w8gAAOSw9J9lgJR5/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 128GB Sierra Blue Unlocked Excellent Condition 90%+ Battery,$519.99,2025-03-05,https://www.ebay.com/itm/276750640980,https://i.ebayimg.com/images/g/XtcAAOSwL7BnLjqL/s-l500.webp,128 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Unlocked Excellent Condition - All Colors,$479.99,2025-09-24,https://www.ebay.com/itm/285596688485,https://i.ebayimg.com/images/g/2v4AAOSw5zJmjZsB/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro A2483 512GB Unlocked Good Condition,$770.51,2025-09-24,https://www.ebay.com/itm/388591128718,https://i.ebayimg.com/images/g/~xwAAeSwECxoUDyc/s-l500.webp,512 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 256 GB - Graphite Black (Unlocked) - Very Good Condition,$439.00,2025-09-23,https://www.ebay.com/itm/335906186718,https://i.ebayimg.com/images/g/1iQAAOSw~zlnuDzK/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 256 GB - Sierra Blue (Unlocked) - Very Good Condition,$439.00,2025-09-23,https://www.ebay.com/itm/336071565444,https://i.ebayimg.com/images/g/eUoAAeSw4E5oeMdY/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,"Apple iPhone 13 Pro Fully Unlocked  - 6.1"" - 256GB -Very Good",$435.00,2025-09-23,https://www.ebay.com/itm/166009109970,https://i.ebayimg.com/images/g/GWUAAeSwbVlopjvp/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro Graphite 512GB Good - Refurbished  - Unlocked,$433.99,2025-08-11,https://www.ebay.com/itm/127198132927,https://i.ebayimg.com/images/g/TDsAAeSwVOhomkf2/s-l500.webp,512 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro A2483 128GB/ 256GB / Network Unlocked / Very GOOD Condition,$379.00,2025-09-21,https://www.ebay.com/itm/157154669166,https://i.ebayimg.com/images/g/FkwAAOSwTRpnz4bQ/s-l500.webp,128 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro Silver 256GB Excellent - Refurbished  - Unlocked,$427.99,2025-09-17,https://www.ebay.com/itm/127334944381,https://i.ebayimg.com/images/g/irQAAeSwwwJoy1K5/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 256GB - Sierra Blue (Unlocked) - Excellent Condition,$459.00,2025-09-16,https://www.ebay.com/itm/335906182497,https://i.ebayimg.com/images/g/OSsAAOSwxt1nuDzj/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256 GB Sierra Blue Factory Unlocked Smartphone Good,$429.99,2025-09-15,https://www.ebay.com/itm/197675139606,https://i.ebayimg.com/images/g/9fgAAeSwKj5ou2l5/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
2,"Apple iPhone 13 Pro 128GB 6.1"", Sierra Blue",$354.99,2025-09-13,https://www.ebay.com/itm/365860013232,https://i.ebayimg.com/images/g/ah8AAeSwUeFoxJw7/s-l500.webp,128 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 128 GB - Sierra Blue (Unlocked) - 100% Battery Very Good,$419.00,2025-09-13,https://www.ebay.com/itm/335906267121,https://i.ebayimg.com/images/g/6vIAAOSwwhRnuDyn/s-l500.webp,128 GB,Very Good,False,iPhone 13 Pro,True
2,Excellent A+ 9/10 Apple iPhone 13 Pro A2483 128 GB 5G (Unlocked) Pick your color,$399.00,2025-09-12,https://www.ebay.com/itm/306112594564,https://i.ebayimg.com/images/g/rSQAAOSwpRZnwIz6/s-l500.webp,128 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Unlocked - Good,$379.99,2025-09-09,https://www.ebay.com/itm/256548105468,https://i.ebayimg.com/images/g/0NwAAeSwQDNoL32V/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Unlocked - Very Good,$399.99,2025-09-09,https://www.ebay.com/itm/256778894613,https://i.ebayimg.com/images/g/J~AAAeSwbw5oL5~M/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple IPhone 13 Pro 128GB Unlocked All Colors A2341 - VERY GOOD CONDITION!,$389.99,2025-09-07,https://www.ebay.com/itm/326450439929,https://i.ebayimg.com/images/g/efcAAOSwUnhmBFSL/s-l500.webp,128 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 5G 128GB 256GB 512GB 1TB Factory Unlocked Grade B+,$385.99,2025-09-07,https://www.ebay.com/itm/277123764177,https://i.ebayimg.com/images/g/M68AAOSwME5hm7uR/s-l500.webp,128 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 128GB Unlocked All Colors A2638- Excellent Condition!,$409.99,2025-09-06,https://www.ebay.com/itm/226605481083,https://i.ebayimg.com/images/g/efcAAOSwUnhmBFSL/s-l500.webp,128 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro Fully Unlocked - 256GB - Excellent,$449.00,2025-09-05,https://www.ebay.com/itm/166009176451,https://i.ebayimg.com/images/g/rTEAAOSwvt9nSeSl/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro A2483 256GB Unlocked Good Condition,$381.13,2025-09-05,https://www.ebay.com/itm/387907203870,https://i.ebayimg.com/images/g/PVwAAeSwAgtnp2d6/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
2,"Apple iPhone 13 Pro - 6.1"" - 128GB Fully Unlocked - Excellent",$414.00,2025-09-02,https://www.ebay.com/itm/145486570963,https://i.ebayimg.com/images/g/Ma0AAOSwRLFnVw~O/s-l500.webp,128 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 128GB - Graphite (Unlocked) AT&T T-Mobile Verizon Sprint,$419.99,2025-09-02,https://www.ebay.com/itm/376509267545,https://i.ebayimg.com/images/g/e~cAAeSwcldokSgC/s-l500.webp,128 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro Models 5G 128GB 256GB GSM/CDMA Fully Unlocked  - Good,$388.84,2025-08-31,https://www.ebay.com/itm/395540663348,https://i.ebayimg.com/images/g/7LQAAOSwDFlmmYWz/s-l500.webp,128 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 5G - 256GB Factory Unlocked GSM + CDMA - EXCELLENT,$429.48,2025-08-28,https://www.ebay.com/itm/127050745631,https://i.ebayimg.com/images/g/aPYAAOSwMKFn~AuG/s-l500.webp,256 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 1TB Fully Unlocked - Good,$479.99,2025-08-26,https://www.ebay.com/itm/226727340666,https://i.ebayimg.com/images/g/UWkAAOSwS39oERUk/s-l500.webp,Unknown,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 512GB Unlocked - Excellent,$464.95,2025-08-26,https://www.ebay.com/itm/405075973942,https://i.ebayimg.com/images/g/V7EAAOSwbhFjLLxB/s-l500.webp,512 GB,Excellent,False,iPhone 13 Pro,True
2,"Apple iPhone 13 PRO, 128/256/512GB UNLOCKED SMARTPHONE - VERY GOOD CONDITION",$481.21,2025-08-25,https://www.ebay.com/itm/387826288574,https://i.ebayimg.com/images/g/QhEAAOSwKuJnaZdF/s-l500.webp,512 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Fully Unlocked Smartphone - Excellent,$489.00,2025-08-24,https://www.ebay.com/itm/226423922213,https://i.ebayimg.com/images/g/NOsAAOSwTRVnIaFj/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,"Apple iPhone 13 Pro - Fully Unlocked - 128GB - 6.1"" - Excellent",$406.00,2025-08-23,https://www.ebay.com/itm/134800594751,https://i.ebayimg.com/images/g/wAkAAeSwul1obXlX/s-l500.webp,128 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Unlocked & Carrier Locked Very Good,$420.65,2025-08-07,https://www.ebay.com/itm/187164290026,https://i.ebayimg.com/images/g/7PAAAeSwZVJocTFJ/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256 GB Unlocked Silver Non-US MLVF3B/A Very Good,$425.85,2025-08-14,https://www.ebay.com/itm/388660086231,https://i.ebayimg.com/images/g/k34AAeSwFXdocTFQ/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 256GB Graphite MLTW3LL/A Unlocked Clean ESN Very Good (AVA),$299.95,2025-08-18,https://www.ebay.com/itm/197627253448,https://i.ebayimg.com/images/g/810AAeSwOw5oozEM/s-l500.webp,256 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 6.1in 128GB Fully Unlocked - Good,$479.00,2025-08-18,https://www.ebay.com/itm/145182218517,https://i.ebayimg.com/images/g/U40AAeSwRAJopjvK/s-l500.webp,128 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 256 GB - Gold - Fully Unlocked - Excellent Condition,$459.00,2025-08-18,https://www.ebay.com/itm/336044879347,https://i.ebayimg.com/images/g/oioAAeSwk7xoZOQh/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 512GB - Fully Unlocked - VERY GOOD,$391.99,2025-08-18,https://www.ebay.com/itm/226494095748,https://i.ebayimg.com/images/g/d0gAAOSwHZhlW73q/s-l500.webp,512 GB,Unknown,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 512GB Unlocked Smartphone - Very Good - Alpine Green,$923.00,2025-08-17,https://www.ebay.com/itm/286760768326,https://i.ebayimg.com/images/g/hC4AAeSwmJlomk3R/s-l500.webp,512 GB,Very Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 256GB - Graphite (Unlocked) A2638 - Good Condition,$399.99,2025-08-14,https://www.ebay.com/itm/306449658021,https://i.ebayimg.com/images/g/ZSUAAOSwEyJnflmn/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro A2483 1TB Unlocked Excellent Condition,$516.95,2025-08-14,https://www.ebay.com/itm/388195548275,https://i.ebayimg.com/images/g/LWsAAeSwXkVn7xs3/s-l500.webp,Unknown,Excellent,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro - 128GB - Sierra Blue (Unlocked) A2638 - Good Condition,$365.99,2025-08-13,https://www.ebay.com/itm/306446673991,https://i.ebayimg.com/images/g/SYEAAeSwYodoky4A/s-l500.webp,128 GB,Good,False,iPhone 13 Pro,True
2,Apple iPhone 13 Pro 1TB Unlocked - Excellent,$562.99,2025-08-13,https://www.ebay.com/itm/326556609384,https://i.ebayimg.com/images/g/UWkAAOSwS39oERUk/s-l500.webp,Unknown,Excellent,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro - 256 GB - Alpine Green - Unlocked - Excellent Condition,$459.00,2025-08-11,https://www.ebay.com/itm/336114017999,https://i.ebayimg.com/images/g/NEsAAeSwM1Nolaoz/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro Graphite 256GB Unlocked - Good Condition w/ Light Burn In,$354.99,2025-08-09,https://www.ebay.com/itm/277262479406,https://i.ebayimg.com/images/g/vqQAAeSwhvRob81x/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro 1TB - Fully Unlocked - VERY GOOD Condition!!! UNLOCKED!!,$447.99,2025-08-09,https://www.ebay.com/itm/226820506078,https://i.ebayimg.com/images/g/d0gAAOSwHZhlW73q/s-l500.webp,Unknown,Unknown,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro 5G 128GB 256GB 512GB 1TB Factory Unlocked Very Good Grade,$419.99,2025-08-08,https://www.ebay.com/itm/275058092880,https://i.ebayimg.com/images/g/M68AAOSwME5hm7uR/s-l500.webp,128 GB,Very Good,False,iPhone 13 Pro,True
3,iPhone 13 Pro 256gb Sierra Blue - Unlocked,$349.99,2025-08-08,https://www.ebay.com/itm/406116869657,https://i.ebayimg.com/images/g/saUAAeSwzM5olOw1/s-l500.webp,256 GB,Unknown,False,iPhone 13 Pro,True
3,"iPhone 13 Pro, 256GB, Unlocked, Sierra Blue, MLU03LL/A",$429.95,2025-08-06,https://www.ebay.com/itm/197541734777,https://i.ebayimg.com/images/g/obMAAeSwVJ1oesTd/s-l500.webp,256 GB,Unknown,False,iPhone 13 Pro,True
3,iPhone 13 Pro 1TB Green Unlocked Straight Talk Xfinity Spectrum GOOD 1yr Wrty,$480.00,2025-08-03,https://www.ebay.com/itm/296836591146,https://i.ebayimg.com/images/g/8GEAAOSwDC1nQ0Rb/s-l500.webp,Unknown,Unknown,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro Alpine Green 256GB Unlocked - Good Condition w/ Chipping,$394.99,2025-08-03,https://www.ebay.com/itm/297460885523,https://i.ebayimg.com/images/g/d0MAAeSwZMhob9C~/s-l500.webp,256 GB,Good,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro A2483 256GB Unlocked Excellent Condition,$437.98,2025-08-01,https://www.ebay.com/itm/388195142866,https://i.ebayimg.com/images/g/ricAAeSwXURn7vjQ/s-l500.webp,256 GB,Excellent,False,iPhone 13 Pro,True
3,Apple iPhone 13 Pro 1TB Alpine Green Unlocked Excellent Condition,$552.69,2025-07-31,https://www.ebay.com/itm/296604725576,https://i.ebayimg.com/images/g/sA4AAOSwyxllhUXO/s-l500.webp,Unknown,Excellent,False,iPhone 13 Pro,True
3,Apple Iphone 13 Pro A2483 256GB Smartphone Silver - AT&T Unlocked,$399.00,2025-07-27,https://www.ebay.com/itm/317111082056,https://i.ebayimg.com/images/g/EjIAAeSwM31ogVYp/s-l500.webp,256 GB,Unknown,False,iPhone 13 Pro,True
