Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_12_Pro,iPhone_13_Pro,iPhone_14_Pro,iPhone_15_Pro,iPhone_16_Pro,iPhone_17_Pro
1,Apple iPhone 14 Pro 1TB Unlocked AT&T T-Mobile Verizon Excellent Condition,$539.95,2025-10-22,https://www.ebay.com/itm/296011042029,https://i.ebayimg.com/images/g/MPwAAOSwwlplPByS/s-l140.webp,Unknown,Excellent,False,iPhone 14 Pro,,,True,,,
1,"Apple iPhone 14 Pro 128GB Unlocked 6.1"" - (Deep Purple) A2650 w/1 Year Warranty",$417.00,2025-10-22,https://www.ebay.com/itm/357637800733,https://i.ebayimg.com/images/g/cV4AAeSwSyJozIDo/s-l140.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 512GB Fully Unlocked - Excellent,$515.99,2025-10-22,https://www.ebay.com/itm/326649259659,https://i.ebayimg.com/images/g/mxoAAOSw-lpoVICo/s-l140.webp,512 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Black 128GB Very Good - Refurbished  - Unlocked,$438.99,2025-10-22,https://www.ebay.com/itm/127392504416,https://i.ebayimg.com/images/g/9VoAAeSwcsho-VrY/s-l140.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro - 256 GB - Deep Purple (Unlocked) Good Condition,$434.99,2025-10-22,https://www.ebay.com/itm/286715298460,https://i.ebayimg.com/images/g/zuoAAeSw5pxoem8o/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro - 256 GB - Gold (Unlocked) Good Condition,$434.99,2025-10-22,https://www.ebay.com/itm/286774253113,https://i.ebayimg.com/images/g/LqIAAeSwt6RopOpB/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Black 256GB Very Good - Refurbished  - Unlocked,$474.99,2025-10-22,https://www.ebay.com/itm/127392504379,https://i.ebayimg.com/images/g/zBMAAeSw2slo-VTL/s-l140.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Silver 256GB Very Good - Refurbished  - Unlocked,$474.99,2025-10-22,https://www.ebay.com/itm/127437861964,https://i.ebayimg.com/images/g/8OMAAeSws1Bo97Tv/s-l140.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Silver 128GB Very Good - Refurbished  - Unlocked,$438.99,2025-10-22,https://www.ebay.com/itm/127437862017,https://i.ebayimg.com/images/g/gIoAAeSwkVlo9mPb/s-l140.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$409.95,2025-10-22,https://www.ebay.com/itm/295571542373,https://i.ebayimg.com/images/g/QP8AAOSwQsZlEg8X/s-l140.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 1TB Unlocked AT&T T-Mobile Verizon Very Good Condition,$502.95,2025-10-22,https://www.ebay.com/itm/296010919131,https://i.ebayimg.com/images/g/0FEAAOSwRRJlPASG/s-l140.webp,Unknown,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256GB Unlocked - Excellent,$506.95,2025-10-22,https://www.ebay.com/itm/404931125190,https://i.ebayimg.com/images/g/ss0AAOSwoZVkXRSV/s-l140.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256GB Unlocked Good Condition - All Colors,$469.99,2025-10-22,https://www.ebay.com/itm/285598114461,https://i.ebayimg.com/images/g/MOUAAOSwiX9lcz0w/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Silver 256GB Good - Refurbished  - Unlocked,$454.99,2025-10-22,https://www.ebay.com/itm/127244140439,https://i.ebayimg.com/images/g/bfEAAeSwkwBo-XBv/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Purple 256GB Good - Refurbished  - Unlocked,$454.99,2025-10-22,https://www.ebay.com/itm/127187184200,https://i.ebayimg.com/images/g/Z2UAAeSwNcRo-XAw/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$494.95,2025-10-22,https://www.ebay.com/itm/295571543510,https://i.ebayimg.com/images/g/DxEAAOSwWQ1lEbBc/s-l140.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 128GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$447.95,2025-10-22,https://www.ebay.com/itm/295571543322,https://i.ebayimg.com/images/g/1z8AAOSwaRFlEbBG/s-l140.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro A2650 (Fully Unlocked) 128GB Space Black (Excellent),$424.99,2025-10-22,https://www.ebay.com/itm/286883462513,https://i.ebayimg.com/images/g/RmEAAeSwfH1o8s7Z/s-l140.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 512GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$512.95,2025-10-22,https://www.ebay.com/itm/304844639881,https://i.ebayimg.com/images/g/QOgAAOSwF3dlEhlX/s-l140.webp,512 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,iPhone 14 Pro 256 GB Purple Unlocked (ALL CARRIERS) Very Good Refurbished,$439.99,2025-10-21,https://www.ebay.com/itm/286289051419,https://i.ebayimg.com/images/g/e-IAAOSwZcBnmRZJ/s-l140.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro A2650 128GB Network Unlocked Excellent Condition,$489.33,2025-10-21,https://www.ebay.com/itm/354954080213,https://i.ebayimg.com/images/g/y3kAAOSwSdVkyZwu/s-l140.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256GB Network Unlocked Excellent Condition,$502.45,2025-10-21,https://www.ebay.com/itm/355896525148,https://i.ebayimg.com/images/g/ST8AAOSwbFZnZc5g/s-l140.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 128GB - Fully Unlocked - ALL CARRIERS - EXCELLENT Condition,$469.99,2025-10-21,https://www.ebay.com/itm/326404360126,https://i.ebayimg.com/images/g/giIAAOSwsUlnhTkf/s-l140.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro Black 128GB Excellent - Refurbished  - Unlocked,$458.99,2025-10-21,https://www.ebay.com/itm/127437862045,https://i.ebayimg.com/images/g/PpIAAeSwmoZo-P~z/s-l140.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256 GB Space Black Unlocked (All Carriers) Good Condition,$434.99,2025-10-21,https://www.ebay.com/itm/286637435661,https://i.ebayimg.com/images/g/1KQAAOSwkAdoSbYq/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 256GB Unlocked AT&T T-Mobile Verizon Good Condition,$419.95,2025-10-21,https://www.ebay.com/itm/295571542747,https://i.ebayimg.com/images/g/LdYAAOSwmzllEbAd/s-l140.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro - 128 GB - Deep Purple (Unlocked) Good Condition,$399.99,2025-10-21,https://www.ebay.com/itm/286774254553,https://i.ebayimg.com/images/g/qdoAAeSw9vRopOtO/s-l140.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 128GB Unlocked - Excellent,$459.95,2025-10-21,https://www.ebay.com/itm/405469724990,https://i.ebayimg.com/images/g/ss0AAOSwoZVkXRSV/s-l140.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 14 Pro 512GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$480.95,2025-10-21,https://www.ebay.com/itm/304844639004,https://i.ebayimg.com/images/g/xckAAOSwKJVlEbAB/s-l140.webp,512 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 256GB Fully Unlocked - ALL CARRIERS - VERY GOOD Condition,$475.99,2025-10-21,https://www.ebay.com/itm/226750361984,https://i.ebayimg.com/images/g/giIAAOSwsUlnhTkf/s-l500.webp,256 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 128GB / 256GB Network Unlocked / E-sim / Used Condition,$379.00,2025-10-21,https://www.ebay.com/itm/167453416362,https://i.ebayimg.com/images/g/UJEAAOSwZsBn0LsP/s-l500.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro Black 256GB Good - Refurbished  - Unlocked,$454.99,2025-10-21,https://www.ebay.com/itm/127257210247,https://i.ebayimg.com/images/g/okAAAeSwzvlo-O1r/s-l500.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro Silver 128GB Good - Refurbished  - Unlocked,$418.99,2025-10-20,https://www.ebay.com/itm/127187182783,https://i.ebayimg.com/images/g/Do8AAeSw9oNo96Ak/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
2,iPhone 14 Pro 256 GB Black Unlocked (ALL CARRIERS) Very Good Refurbished,$439.99,2025-10-20,https://www.ebay.com/itm/286289050077,https://i.ebayimg.com/images/g/pGcAAOSwbEJnmRPW/s-l500.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro - 128 GB - Space Black (All Carriers) Good Refurbished,$409.99,2025-10-20,https://www.ebay.com/itm/286812010363,https://i.ebayimg.com/images/g/r1gAAeSwdGFowJHF/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
2,iPhone 14 Pro - Factory Unlocked - 128GB - Purple - Very Good,$453.00,2025-10-20,https://www.ebay.com/itm/275710141479,https://i.ebayimg.com/images/g/2LEAAOSwCU1jYFMR/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 512GB Unlocked - Excellent,$534.95,2025-10-20,https://www.ebay.com/itm/405264614946,https://i.ebayimg.com/images/g/ss0AAOSwoZVkXRSV/s-l500.webp,512 GB,Excellent,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 512GB Unlocked Good Condition - All Colors,$489.99,2025-10-19,https://www.ebay.com/itm/276217870331,https://i.ebayimg.com/images/g/qKMAAOSwK11lcz0L/s-l500.webp,512 GB,Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro Purple 128GB Good - Refurbished  - Unlocked,$418.99,2025-10-19,https://www.ebay.com/itm/127187349011,https://i.ebayimg.com/images/g/IhwAAeSwJj9o-X7n/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 512GB Fully Unlocked - Good,$466.99,2025-10-19,https://www.ebay.com/itm/226824159636,https://i.ebayimg.com/images/g/mxoAAOSw-lpoVICo/s-l500.webp,512 GB,Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro - 5G - 128GB Factory Unlocked GSM + CDMA - OPEN BOX,$469.48,2025-10-19,https://www.ebay.com/itm/127392552490,https://i.ebayimg.com/images/g/6foAAeSwjB5o1G7e/s-l500.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro A2650 256GB Unlocked Smartphone - Good,$474.99,2025-03-25,https://www.ebay.com/itm/267193165958,https://i.ebayimg.com/images/g/aVUAAOSwoWdk33IS/s-l500.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 256GB Fully Unlocked - ALL CARRIERS - EXCELLENT Condition,$499.99,2025-10-18,https://www.ebay.com/itm/326764843130,https://i.ebayimg.com/images/g/giIAAOSwsUlnhTkf/s-l500.webp,256 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 256GB - Space Black (Unlocked) (eSIM only) A2650 Good,$449.95,2025-04-15,https://www.ebay.com/itm/405485866886,https://i.ebayimg.com/images/g/ViQAAOSwEiZntyV2/s-l500.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
2,"Apple iPhone 14 Pro 256GB Unlocked 6.1"" - (Black) A2650 w/1 Year Warranty",$455.52,2025-10-17,https://www.ebay.com/itm/376559601802,https://i.ebayimg.com/images/g/TqQAAeSwZCVozGrB/s-l500.webp,256 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 128 GB Black Unlocked (All Carriers) Very Good Condition,$424.99,2025-10-16,https://www.ebay.com/itm/286531088568,https://i.ebayimg.com/images/g/IL0AAOSwe-pmGFdu/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro Purple 256GB Excellent - Refurbished  - Unlocked,$494.99,2025-10-16,https://www.ebay.com/itm/127420725866,https://i.ebayimg.com/images/g/8I8AAeSwnBJo95Z-/s-l500.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
2,iPhone 14 Pro - Factory Unlocked - 128GB - Silver - Very Good,$447.00,2025-10-16,https://www.ebay.com/itm/285530051179,https://i.ebayimg.com/images/g/CkgAAOSwwBBjYFZi/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 128GB Unlocked Very Good Condition - All Colors,$447.99,2025-10-16,https://www.ebay.com/itm/276217869434,https://i.ebayimg.com/images/g/p~oAAOSw-sJlczyA/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
2,"Apple iPhone 14 Pro 128GB Unlocked 6.1"" - (Black) A2650 w/1 Year Warranty",$421.00,2025-10-16,https://www.ebay.com/itm/375758080538,https://i.ebayimg.com/images/g/jkQAAOSwStRnJTsC/s-l500.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
2,Apple iPhone 14 Pro 1TB Gold (Unlocked) - Very Good,$641.99,2024-12-30,https://www.ebay.com/itm/156585355846,https://i.ebayimg.com/images/g/JOoAAOSwu6VnX-cU/s-l500.webp,Unknown,Very Good,False,iPhone 14 Pro,,,True,,,
2,iPhone 14 Pro - Factory Unlocked - 256GB - Black - Very Good,$466.00,2025-10-15,https://www.ebay.com/itm/275755114332,https://i.ebayimg.com/images/g/~3YAAOSwpCJjYrvG/s-l500.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,iPhone 14 Pro - Factory Unlocked - 256GB - Black - Very Good,$466.00,2025-10-15,https://www.ebay.com/itm/275755114332,https://i.ebayimg.com/images/g/~3YAAOSwpCJjYrvG/s-l500.webp,256 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,"iPhone 14 Pro, 256GB, Unlocked, Space Black, NQ0Q3VC/A",$449.95,2025-04-15,https://www.ebay.com/itm/116562193369,https://i.ebayimg.com/images/g/nTsAAOSwhgxn~rAi/s-l500.webp,256 GB,Unknown,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro Purple 256 Very Good - Refurbished  - Unlocked,$489.99,2025-10-15,https://www.ebay.com/itm/127195098360,https://i.ebayimg.com/images/g/gJEAAeSwwxJo7~Ah/s-l500.webp,Unknown,Very Good,False,iPhone 14 Pro,,,True,,,
3,iPhone 14 Pro - Factory Unlocked - 256GB - Black - Fair,$412.00,2025-10-15,https://www.ebay.com/itm/276072370031,https://i.ebayimg.com/images/g/GjQAAOSw0JNjYFt~/s-l500.webp,256 GB,Unknown,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro Black 128GB Good - Refurbished  - Unlocked,$418.99,2025-10-15,https://www.ebay.com/itm/127321056900,https://i.ebayimg.com/images/g/ko0AAeSwKU5o-V3Y/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro - 128GB 256GB 512GB 1TB - All Colors - Good Condition,$424.00,2025-10-14,https://www.ebay.com/itm/285828792470,https://i.ebayimg.com/images/g/XxMAAOSwvEhmKYA4/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB / 256GB Network Unlocked / E-sim / Good Condition,$399.00,2025-04-14,https://www.ebay.com/itm/167453372008,https://i.ebayimg.com/images/g/UJEAAOSwZsBn0LsP/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,"Apple iPhone 14 Pro,  Fully Unlocked - Refurbished B Grade",$429.99,2025-10-13,https://www.ebay.com/itm/226908667363,https://i.ebayimg.com/images/g/U1wAAOSwrA5kAnGD/s-l500.webp,Unknown,Unknown,False,iPhone 14 Pro,,,True,,,
3,iPhone 14 Pro - Factory Unlocked - 128GB - Purple - Good,$428.00,2025-10-13,https://www.ebay.com/itm/285400629786,https://i.ebayimg.com/images/g/2LEAAOSwCU1jYFMR/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB Fully Unlocked - VERY GOOD Condition,$433.99,2025-10-13,https://www.ebay.com/itm/326404357889,https://i.ebayimg.com/images/g/giIAAOSwsUlnhTkf/s-l500.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 1TB Unlocked AT&T T-Mobile Verizon Good Condition,$488.95,2025-10-13,https://www.ebay.com/itm/305215362405,https://i.ebayimg.com/images/g/erAAAOSwpBRlMb0t/s-l500.webp,Unknown,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 256 GB Silver Unlocked (All Carriers) Good Condition,$439.99,2025-10-13,https://www.ebay.com/itm/286637432643,https://i.ebayimg.com/images/g/WXkAAOSwaatoR0fa/s-l500.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 256GB Unlocked Good Condition,$476.81,2025-10-12,https://www.ebay.com/itm/356348470404,https://i.ebayimg.com/images/g/KrkAAOSwLndnU4mx/s-l500.webp,256 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro - 128GB - Gold (Unlocked) - Very Good Condition,$459.99,2025-10-12,https://www.ebay.com/itm/306536697954,https://i.ebayimg.com/images/g/fO4AAeSw8vVo33pS/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,iPhone 14 Pro - Factory Unlocked - 256GB - Black - Excellent,$509.00,2025-10-11,https://www.ebay.com/itm/275615100392,https://i.ebayimg.com/images/g/~3YAAOSwpCJjYrvG/s-l500.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro Black 256GB Excellent - Refurbished  - Unlocked,$509.99,2025-10-11,https://www.ebay.com/itm/127424664621,https://i.ebayimg.com/images/g/wlgAAeSwfJpo6jHL/s-l500.webp,256 GB,Excellent,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB Unlocked Good Condition - All Colors,$419.99,2025-10-10,https://www.ebay.com/itm/296097644519,https://i.ebayimg.com/images/g/PAgAAOSw6R1lczzQ/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,"iPhone 14 Pro (1TB, 6GB) 6.1"", iOS 17, 5G / 4G LTE Fully Unlocked for Global",$619.99,2025-10-10,https://www.ebay.com/itm/157349937974,https://i.ebayimg.com/images/g/DdUAAeSwkldo1s-J/s-l500.webp,Unknown,Unknown,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128 GB Space Black Unlocked (All Carriers) Premium Condition,$684.99,2024-07-21,https://www.ebay.com/itm/285953078121,https://i.ebayimg.com/images/g/8S4AAOSwK4BnQOBJ/s-l500.webp,128 GB,Unknown,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB / 256GB Network Unlocked / E-sim / Very Good Condition,$439.00,2025-10-09,https://www.ebay.com/itm/156892398761,https://i.ebayimg.com/images/g/UJEAAOSwZsBn0LsP/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB Unlocked AT&T T-Mobile Verizon Good Condition,$400.95,2025-10-09,https://www.ebay.com/itm/295571542645,https://i.ebayimg.com/images/g/AK4AAOSwwuFlEg8x/s-l500.webp,128 GB,Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro - 128GB - Factory Unlocked - Very Good Condition,$464.99,2025-10-08,https://www.ebay.com/itm/116315231982,https://i.ebayimg.com/images/g/eqEAAOSw599mo6rR/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 1TB Unlocked - Excellent,$562.95,2025-10-08,https://www.ebay.com/itm/388415565318,https://i.ebayimg.com/images/g/ss0AAOSwoZVkXRSV/s-l500.webp,Unknown,Excellent,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro - 128GB 256GB 512GB 1TB - All Colors - Excellent Condition,$433.00,2025-10-08,https://www.ebay.com/itm/285828780519,https://i.ebayimg.com/images/g/KzQAAOSwJvFmKX5S/s-l500.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro - 128GB - Unlocked- Excellent Refurbished (Physical Sim),$525.00,2025-04-01,https://www.ebay.com/itm/156343769710,https://i.ebayimg.com/images/g/vbgAAOSwWTRmrPlz/s-l500.webp,128 GB,Excellent,False,iPhone 14 Pro,,,True,,,
3,Apple iPhone 14 Pro 128GB 256GB 512GB 1TB Unlocked Refurbished Very Good,$534.83,2025-10-07,https://www.ebay.com/itm/196483512930,https://i.ebayimg.com/images/g/ME0AAOSw45pmhqzN/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,"iPhone 14 Pro (512GB, 6GB) 6.1"", iOS 17, 5G / 4G LTE Fully Unlocked for Global",$531.99,2025-10-07,https://www.ebay.com/itm/157189451637,https://i.ebayimg.com/images/g/Ch0AAeSwXNFofqji/s-l500.webp,512 GB,Unknown,False,iPhone 14 Pro,,,True,,,
3,"Apple iPhone 14 Pro - 128GB/256GB/512GB/1TB, All Colors, Very Good Condition",$449.00,2025-02-07,https://www.ebay.com/itm/316197606511,https://i.ebayimg.com/images/g/d6MAAOSwLJNnpbUv/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
3,iPhone 14 Pro 128 GB Purple Unlocked (ALL CARRIERS) Very Good Refurbished,$424.99,2025-10-06,https://www.ebay.com/itm/286531096130,https://i.ebayimg.com/images/g/e-IAAOSwZcBnmRZJ/s-l500.webp,128 GB,Very Good,False,iPhone 14 Pro,,,True,,,
1,Apple iPhone 15 Pro 1TB Unlocked AT&T T-Mobile Verizon Excellent Condition,$696.95,2025-10-22,https://www.ebay.com/itm/305315521310,https://i.ebayimg.com/images/g/CwgAAOSwZUplfGAo/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 1TB Unlocked AT&T T-Mobile Verizon Very Good Condition,$654.95,2025-10-22,https://www.ebay.com/itm/305347847891,https://i.ebayimg.com/images/g/uooAAOSwblRlnZb-/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro A2848 256GB Unlocked Excellent Condition,$590.99,2025-10-22,https://www.ebay.com/itm/356895116213,https://i.ebayimg.com/images/g/HaUAAeSwedFoJMQI/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 256GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$577.95,2025-10-22,https://www.ebay.com/itm/305313150439,https://i.ebayimg.com/images/g/d60AAOSwFjlleez-/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$548.95,2025-10-22,https://www.ebay.com/itm/305347847864,https://i.ebayimg.com/images/g/M8gAAOSwQORlnZb5/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,$565.99,2025-10-22,https://www.ebay.com/itm/356227813818,https://i.ebayimg.com/images/g/rekAAOSwfHRm4gTR/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 1TB ( Unlocked) US E-Sim Version. Excellent,$789.99,2025-10-22,https://www.ebay.com/itm/186408364171,https://i.ebayimg.com/images/g/b8QAAOSwsndl2OuI/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro A2848 128GB Unlocked - Very Good Condition,$562.99,2025-10-22,https://www.ebay.com/itm/356227875584,https://i.ebayimg.com/images/g/5K4AAOSwgapm4gPb/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 1TB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$630.95,2025-10-22,https://www.ebay.com/itm/305593659986,https://i.ebayimg.com/images/g/LCsAAOSwdOFma1yf/s-l500.webp,Unknown,Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro A2848 128GB Unlocked Excellent,$572.99,2025-10-22,https://www.ebay.com/itm/356036210220,https://i.ebayimg.com/images/g/kCwAAOSwyktm4f~q/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$558.95,2025-10-22,https://www.ebay.com/itm/296155902453,https://i.ebayimg.com/images/g/zT0AAOSwdj5lnZcS/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 512GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$656.95,2025-10-22,https://www.ebay.com/itm/296106949542,https://i.ebayimg.com/images/g/-FcAAOSw3dxlee0L/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro,,,,True,,
1,iPhone 15 Pro - Unlocked - 128GB - Black Titanium - Very Good,$572.00,2025-10-22,https://www.ebay.com/itm/276265590193,https://i.ebayimg.com/images/g/cxoAAOSwWs9ljI3T/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,"Apple iPhone 15 Pro 6.1"" Unlocked 256GB - (Black Titanium) A2848 w/Warranty",$610.00,2025-10-22,https://www.ebay.com/itm/146550007080,https://i.ebayimg.com/images/g/l-MAAOSw3JhoD~iO/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 128GB Unlocked Excellent Condition - All Colors,$609.99,2025-10-22,https://www.ebay.com/itm/285598244256,https://i.ebayimg.com/images/g/xAQAAOSwoHxlc1NM/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro - 256GB - Black Titanium (Unlocked) - 90%+ Battery Very Good,$619.00,2025-10-22,https://www.ebay.com/itm/336179250491,https://i.ebayimg.com/images/g/5I0AAeSwaC5ox79p/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,,,,True,,
1,Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$582.95,2025-10-21,https://www.ebay.com/itm/296155901947,https://i.ebayimg.com/images/g/B10AAOSwj91lnZcN/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,,,,True,,
